prediction,regime,surprise,tick,vector
"[0.7556264528689617, 0.6302392610478956, 0.436060167637176, 0.6400149647854753]",stable,0.3021524155555385,36,"[0.6902661112595176, 0.5342170410842891, 0.7130721446222149, 0.6073315461937084]"
"[0.5109748598599928, 0.5660083519754124, 0.81261461798006, 0.5856986506993228]",stable,0.17962013802331636,37,"[0.660633718452649, 0.509271179446675, 0.7475710650864589, 0.6348499427340208]"
"[0.5276036219258435, 0.5597042216944417, 0.8053875565474375, 0.5911599053698448]",stable,0.14375936017048235,38,"[0.6197650084265429, 0.497354927323359, 0.714365970411313, 0.5903420890167962]"
"[0.5368197605759135, 0.5534692922573334, 0.796285397933825, 0.5910781237345399]",stable,0.16511607505779588,39,"[0.5583322921316409, 0.4190324740761604, 0.7491129728864784, 0.5104429362477473]"
"[0.5387754452627979, 0.5412477633317723, 0.7919969956567936, 0.5837476521448315]",stable,0.2670623362446853,40,"[0.41942071875511866, 0.48747798998335407, 0.5996343005954863, 0.4526669681232844]"
"[0.2846941359774263, 0.5174076362386993, 0.6073815022082008, 0.41521025211096046]",stable,0.149275859004114,41,"[0.36550724521066447, 0.5016886450180887, 0.4838832649908668, 0.3992847324431341]"
"[0.2914285617468628, 0.5160977203036484, 0.5970899824400896, 0.413883125471975]",stable,0.17110354993005913,42,"[0.2647602523294523, 0.5149032575114693, 0.4356467060654001, 0.3638844470541485]"
"[0.20970646756971856, 0.6305100255698952, 0.37553393202069263, 0.3666305331225221]",stable,0.11106466263351242,43,"[0.25323585774573465, 0.5300768264730514, 0.39395982929425094, 0.37040018902699073]"
"[0.21405940658732017, 0.6204667056602109, 0.3773765217480484, 0.3670074987129689]",stable,0.08814911731188883,44,"[0.2557741719785931, 0.5441939032649831, 0.3636831660001496, 0.3619978226399863]"
"[0.2178516579865268, 0.6135328145333719, 0.37613167122551217, 0.36655207361542497]",stable,0.15742394887350558,45,"[0.3097081151303291, 0.49320433416305914, 0.3441279245749096, 0.33754331679938393]"
"[0.22550636274851033, 0.6035054411691793, 0.3734646923379619, 0.36413467721408826]",stable,0.1970451369032012,46,"[0.30093749917882395, 0.43499510497014593, 0.44135501262384097, 0.3526411729789894]"
"[0.2921600184723983, 0.5098590575856867, 0.5851103693773012, 0.4091722060494376]",stable,0.12201929370046022,47,"[0.3110771523512874, 0.4017447217266914, 0.5664221155062459, 0.3592433603789567]"
"[0.29351124232089043, 0.50213660502433, 0.5837754941007972, 0.4056058599301176]",stable,0.12987473507630085,48,"[0.30642244036510036, 0.3833525907951884, 0.6117359481366813, 0.36306977231124016]"
"[0.2943719888571711, 0.4942176707423872, 0.5856395243698562, 0.40277012075552576]",stable,0.23102954307860404,49,"[0.2581456489388443, 0.31542085447373, 0.7070724609451586, 0.32963980913222546]"
"[0.2921078426122756, 0.4830428697255961, 0.5932290829058127, 0.3981994762790695]",stable,0.2536173768419871,50,"[0.2323669793689363, 0.29539992890157424, 0.7442247540642473, 0.3458235548506342]"
"[0.2885936741861968, 0.4720050496771243, 0.60211118120925, 0.39511853972445565]",stable,0.2363341291488252,51,"[0.2703091813429663, 0.36625850232176704, 0.8121667387728012, 0.3804956678763458]"
"[0.28757786902823956, 0.4661302414907155, 0.613780934407225, 0.3943061579551162]",stable,0.28693701546398126,52,"[0.3540810303981865, 0.37671717709485336, 0.8748256842536143, 0.4363908685298283]"
